EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,ObjectId
31373,1734845,REGULAR,TRUNNELL ELEMENTARY SCHOOL,,7609 ST ANDREWS CHURCH RD,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/13 00:00:00,100,A,TRUNNELL ELEMENTARY SCHOOL,,119
31375,1698085,REGULAR,WAGGENER HIGH SCHOOL,,330 S HUBBARDS LN,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/31 00:00:00,100,A,WAGGENER HIGH SCHOOL,,120
31375,1743109,REGULAR,WAGGENER HIGH SCHOOL,,330 S HUBBARDS LN,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/21 00:00:00,100,A,WAGGENER HIGH SCHOOL,,121
31378,1711614,REGULAR,WATTERSON ELEMENTARY,,3900 BRECKENRIDGE LN,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/24 00:00:00,100,A,WATTERSON ELEMENTARY,,122
31378,1744896,REGULAR,WATTERSON ELEMENTARY,,3900 BRECKENRIDGE LN,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/29 00:00:00,100,A,WATTERSON ELEMENTARY,,123
31379,1699722,REGULAR,WESTPORT MIDDLE SCHOOL,,8100 WESTPORT RD,,LOUISVILLE,KY,40242,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/07 00:00:00,99,A,WESTPORT MIDDLE SCHOOL,,124
31379,1729318,REGULAR,WESTPORT MIDDLE SCHOOL,,8100 WESTPORT RD,,LOUISVILLE,KY,40242,SCHOOL CAFETERIA OR FOOD SERVICE,2023/01/18 00:00:00,100,A,WESTPORT MIDDLE SCHOOL,,125
31380,1700057,REGULAR,WESTERN HIGH SCHOOL,,2501 ROCKFORD LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/08 00:00:00,99,A,WESTERN HIGH SCHOOL,,126
31380,1739066,REGULAR,WESTERN HIGH SCHOOL,,2501 ROCKFORD LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/02 00:00:00,100,A,WESTERN HIGH SCHOOL,,127
31381,1695007,REGULAR,WELLINGTON ELEMENTARY,,4800 KAUFMAN LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/17 00:00:00,100,A,WELLINGTON ELEMENTARY,,128
31381,1741791,REGULAR,WELLINGTON ELEMENTARY,,4800 KAUFMAN LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/15 00:00:00,100,A,WELLINGTON ELEMENTARY,,129
31383,1694337,REGULAR,WHEATLEY ELEMENTARY SCHOOL,,1107 S 17TH ST,,LOUISVILLE,KY,40210,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/15 00:00:00,100,A,WHEATLEY ELEMENTARY SCHOOL,,130
31383,1734432,REGULAR,WHEATLEY ELEMENTARY SCHOOL,,1107 S 17TH ST,,LOUISVILLE,KY,40210,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/10 00:00:00,100,A,WHEATLEY ELEMENTARY SCHOOL,,131
31384,1703074,REGULAR,WHEELER ELEMENTARY SCHOOL,,5700 CYNTHIA DR,,LOUISVILLE,KY,40291,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/21 00:00:00,100,A,WHEELER ELEMENTARY SCHOOL,,132
31384,1749932,REGULAR,WHEELER ELEMENTARY SCHOOL,,5700 CYNTHIA DR,,LOUISVILLE,KY,40291,SCHOOL CAFETERIA OR FOOD SERVICE,2023/04/21 00:00:00,100,A,WHEELER ELEMENTARY SCHOOL,,133
31386,1698671,REGULAR,WILDER ELEMENTARY SCHOOL,,1913 HERR LN,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/01 00:00:00,100,A,WILDER ELEMENTARY SCHOOL,,134
31386,1737664,REGULAR,WILDER ELEMENTARY SCHOOL,,1913 HERR LN,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/23 00:00:00,100,A,WILDER ELEMENTARY SCHOOL,,135
31388,1700703,REGULAR,WILT ELEMENTARY SCHOOL,,6700 PRICE LANE RD,,LOUISVILLE,KY,40229,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/12 00:00:00,97,A,WILT ELEMENTARY SCHOOL,,136
31388,1748754,REGULAR,WILT ELEMENTARY SCHOOL,,6700 PRICE LANE RD,,LOUISVILLE,KY,40229,SCHOOL CAFETERIA OR FOOD SERVICE,2023/04/17 00:00:00,99,A,WILT ELEMENTARY SCHOOL,,137
31389,1700146,REGULAR,JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL,,1418 MORTON AVE,,LOUISVILLE,KY,40204,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/08 00:00:00,100,A,JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL,,138
31389,1752240,REGULAR,JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL,,1418 MORTON AVE,,LOUISVILLE,KY,40204,SCHOOL CAFETERIA OR FOOD SERVICE,2023/05/01 00:00:00,100,A,JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL,,139
31390,1703880,REGULAR,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/26 00:00:00,100,A,WESTERN MIDDLE SCHOOL,,140
31390,1733226,REGULAR,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/03 00:00:00,99,A,WESTERN MIDDLE SCHOOL,,141
31391,1705958,REGULAR,WALLER WILLIAMS ENVIRONMENTAL SCHOOL,,2415 ROCKFORD LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/04 00:00:00,100,A,WALLER WILLIAMS ENVIRONMENTAL SCHOOL,,142
31391,1739065,REGULAR,WALLER WILLIAMS ENVIRONMENTAL SCHOOL,,2415 ROCKFORD LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/02 00:00:00,100,A,WALLER WILLIAMS ENVIRONMENTAL SCHOOL,,143
31392,1709023,REGULAR,YOUNG ELEMENTARY #374,,3526 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/13 00:00:00,100,A,YOUNG ELEMENTARY #374,,144
31392,1737618,REGULAR,YOUNG ELEMENTARY #374,,3526 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/24 00:00:00,100,A,YOUNG ELEMENTARY #374,,145
31396,1708315,REGULAR,ST. XAVIER HIGH SCHOOL,,1609 POPLAR LEVEL RD,,LOUISVILLE,KY,40217,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/11 00:00:00,100,A,ST. XAVIER HIGH SCHOOL,,146
31396,1744556,REGULAR,ST. XAVIER HIGH SCHOOL,,1609 POPLAR LEVEL RD,,LOUISVILLE,KY,40217,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/27 00:00:00,96,A,ST. XAVIER HIGH SCHOOL,,147
31397,1698268,REGULAR,BALLARD HIGH SCHOOL,,6000 BROWNSBORO RD,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/31 00:00:00,100,A,BALLARD HIGH SCHOOL,,148
31397,1735069,REGULAR,BALLARD HIGH SCHOOL,,6000 BROWNSBORO RD,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/14 00:00:00,100,A,BALLARD HIGH SCHOOL,,149
31398,1706969,REGULAR,BARRETT MIDDLE SCHOOL,,2561 GRINSTEAD DR,,LOUISVILLE,KY,40206,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/06 00:00:00,100,A,BARRETT MIDDLE SCHOOL,,150
31398,1745005,REGULAR,BARRETT MIDDLE SCHOOL,,2561 GRINSTEAD DR,,LOUISVILLE,KY,40206,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/29 00:00:00,100,A,BARRETT MIDDLE SCHOOL,,151
31399,1704312,REGULAR,MINOR DANIELS ACADEMY,,1960 BASHFORD MANOR LN,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/27 00:00:00,100,A,MINOR DANIELS ACADEMY,,152
31399,1744895,REGULAR,MINOR DANIELS ACADEMY,,1960 BASHFORD MANOR LN,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/29 00:00:00,99,A,MINOR DANIELS ACADEMY,,153
31400,1711753,REGULAR,BATES ELEMENTARY SCHOOL,,7601 BARDSTOWN RD,,LOUISVILLE,KY,40291,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/24 00:00:00,100,A,BATES ELEMENTARY SCHOOL,,154
31400,1743083,REGULAR,BATES ELEMENTARY SCHOOL,,7601 BARDSTOWN RD,,LOUISVILLE,KY,40291,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/21 00:00:00,100,A,BATES ELEMENTARY SCHOOL,,155
31401,1698307,REGULAR,BETH HAVEN,,5515 JOHNSONTOWN RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/31 00:00:00,100,A,BETH HAVEN,,156
31401,1738138,REGULAR,BETH HAVEN,,5515 JOHNSONTOWN RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/27 00:00:00,100,A,BETH HAVEN,,157
31402,1718663,REGULAR,BLAKE ELEMENTARY SCHOOL,,3801 BONAVENTURE BLVD,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2022/11/22 00:00:00,100,A,BLAKE ELEMENTARY SCHOOL,,158
31402,1752877,REGULAR,BLAKE ELEMENTARY SCHOOL,,3801 BONAVENTURE BLVD,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2023/05/02 00:00:00,100,A,BLAKE ELEMENTARY SCHOOL,,159
31404,1704512,REGULAR,IROQUOIS HIGH SCHOOL,,4615 TAYLOR BLVD,,LOUISVILLE,KY,40215,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/28 00:00:00,100,A,IROQUOIS HIGH SCHOOL,,160
31404,1741363,REGULAR,IROQUOIS HIGH SCHOOL,,4615 TAYLOR BLVD,,LOUISVILLE,KY,40215,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/14 00:00:00,100,A,IROQUOIS HIGH SCHOOL,,161
31407,1697970,REGULAR,WESLEY MANOR,,5012 E MANSLICK RD,,LOUISVILLE,KY,40219,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/08/30 00:00:00,100,A,WESLEY MANOR,,162
31407,1736236,REGULAR,WESLEY MANOR,,5012 E MANSLICK RD,,LOUISVILLE,KY,40219,FOOD SERVICE (HOSPITAL / NURSING HOME,2023/02/16 00:00:00,97,A,WESLEY MANOR,,163
31409,1686588,REGULAR,WESTMINSTER TERRACE,,2116 BUECHEL BANK RD,,LOUISVILLE,KY,40218,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/07/15 00:00:00,98,A,WESTMINSTER TERRACE,,164
31409,1728226,REGULAR,WESTMINSTER TERRACE,,2116 BUECHEL BANK RD,,LOUISVILLE,KY,40218,FOOD SERVICE (HOSPITAL / NURSING HOME,2023/01/11 00:00:00,96,A,WESTMINSTER TERRACE,,165
31410,1706999,REGULAR,NAZARETH HOME,,2000 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/10/06 00:00:00,95,C,NAZARETH HOME,,166
31410,1708723,FOLLOWUP,NAZARETH HOME,,2000 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/10/12 00:00:00,100,A,NAZARETH HOME,,167
31410,1748367,REGULAR,NAZARETH HOME,,2000 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE (HOSPITAL / NURSING HOME,2023/04/14 00:00:00,97,A,NAZARETH HOME,,168
31414,1709025,REGULAR,BLUE LICK ELEMENTARY SCHOOL,,9801 BLUE LICK RD,,LOUISVILLE,KY,40229,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/13 00:00:00,99,A,BLUE LICK ELEMENTARY SCHOOL,,169
31414,1733922,REGULAR,BLUE LICK ELEMENTARY SCHOOL,,9801 BLUE LICK RD,,LOUISVILLE,KY,40229,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/07 00:00:00,100,A,BLUE LICK ELEMENTARY SCHOOL,,170
31415,1701542,REGULAR,BOWEN ELEMENTARY SCHOOL,,1601 ROOSEVELT LN,,LOUISVILLE,KY,40242,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/14 00:00:00,100,A,BOWEN ELEMENTARY SCHOOL,,171
31415,1740136,REGULAR,BOWEN ELEMENTARY SCHOOL,,1601 ROOSEVELT LN,,LOUISVILLE,KY,40242,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/08 00:00:00,100,A,BOWEN ELEMENTARY SCHOOL,,172
31417,1696511,REGULAR,BRECKINRIDGE METROPOLITAN HIGH,,1128 E BROADWAY,,LOUISVILLE,KY,40204,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/24 00:00:00,100,A,BRECKINRIDGE METROPOLITAN HIGH,,173
31417,1751755,REGULAR,BRECKINRIDGE METROPOLITAN HIGH,,1128 E BROADWAY,,LOUISVILLE,KY,40204,SCHOOL CAFETERIA OR FOOD SERVICE,2023/04/27 00:00:00,100,A,BRECKINRIDGE METROPOLITAN HIGH,,174
31418,1703322,REGULAR,DUBOIS ACADEMY,,3307 E INDIAN TRAIL,,LOUISVILLE,KY,40213,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/22 00:00:00,98,A,DUBOIS ACADEMY,,175
31418,1735702,REGULAR,DUBOIS ACADEMY,,3307 E INDIAN TRAIL,,LOUISVILLE,KY,40213,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/16 00:00:00,100,A,DUBOIS ACADEMY,,176
31419,1700819,REGULAR,BUTLER HIGH SCHOOL,,2222 CRUMS LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/12 00:00:00,99,A,BUTLER HIGH SCHOOL,,177
31419,1735627,REGULAR,BUTLER HIGH SCHOOL,,2222 CRUMS LN,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/16 00:00:00,98,A,BUTLER HIGH SCHOOL,,178
31421,1706783,REGULAR,BYCK ELEMENTARY SCHOOL,,2328 CEDAR ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/06 00:00:00,100,A,BYCK ELEMENTARY SCHOOL,,179
31421,1735870,REGULAR,BYCK ELEMENTARY SCHOOL,,2328 CEDAR ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/17 00:00:00,99,A,BYCK ELEMENTARY SCHOOL,,180
31422,1696509,REGULAR,DEPAUL SCHOOL,,1925 DUKER AVE,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/24 00:00:00,95,A,DEPAUL SCHOOL,,181
31422,1737156,REGULAR,DEPAUL SCHOOL,,1925 DUKER AVE,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/22 00:00:00,98,A,DEPAUL SCHOOL,,182
31424,1695917,REGULAR,MEDORA ELEMENTARY SCHOOL,,11801 DEERING RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/22 00:00:00,100,A,MEDORA ELEMENTARY SCHOOL,,183
31424,1733591,REGULAR,MEDORA ELEMENTARY SCHOOL,,11801 DEERING RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/06 00:00:00,100,A,MEDORA ELEMENTARY SCHOOL,,184
31428,1703792,REGULAR,MEYZEEK SCHOOL,,828 S JACKSON ST,,LOUISVILLE,KY,40203,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/26 00:00:00,100,A,MEYZEEK SCHOOL,,185
31428,1751753,REGULAR,MEYZEEK SCHOOL,,828 S JACKSON ST,,LOUISVILLE,KY,40203,SCHOOL CAFETERIA OR FOOD SERVICE,2023/04/21 00:00:00,100,A,MEYZEEK SCHOOL,,186
31429,1704225,REGULAR,MIDDLETOWN ELEMENTARY SCHOOL,,218 N MADISON AVE,,LOUISVILLE,KY,40243,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/27 00:00:00,100,A,MIDDLETOWN ELEMENTARY SCHOOL,,187
31429,1730472,REGULAR,MIDDLETOWN ELEMENTARY SCHOOL,,218 N MADISON AVE,,LOUISVILLE,KY,40243,SCHOOL CAFETERIA OR FOOD SERVICE,2023/01/23 00:00:00,100,A,MIDDLETOWN ELEMENTARY SCHOOL,,188
31432,1703881,REGULAR,MILLCREEK ELEMENTARY SCHOOL,,3816 DIXIE HWY,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/26 00:00:00,99,A,MILLCREEK ELEMENTARY SCHOOL,,189
31432,1738696,REGULAR,MILLCREEK ELEMENTARY SCHOOL,,3816 DIXIE HWY,,LOUISVILLE,KY,40216,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/01 00:00:00,100,A,MILLCREEK ELEMENTARY SCHOOL,,190
31433,1709917,REGULAR,MINORS LANE ELEMENTARY SCHOOL,,8510 MINORS LN,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/17 00:00:00,99,A,MINORS LANE ELEMENTARY SCHOOL,,191
31433,1753372,REGULAR,MINORS LANE ELEMENTARY SCHOOL,,8510 MINORS LN,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2023/05/04 00:00:00,100,A,MINORS LANE ELEMENTARY SCHOOL,,192
31435,1699313,REGULAR,MOORE HIGH SCHOOL,,6415 OUTER LOOP,,LOUISVILLE,KY,40228,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/06 00:00:00,99,A,MOORE HIGH SCHOOL,,193
31435,1739851,REGULAR,MOORE HIGH SCHOOL,,6415 OUTER LOOP,,LOUISVILLE,KY,40228,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/07 00:00:00,98,A,MOORE HIGH SCHOOL,,194
31446,1706802,REGULAR,NEWBURG MIDDLE SCHOOL,,4901 EXETER AVE,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/06 00:00:00,97,A,NEWBURG MIDDLE SCHOOL,,195
31446,1744716,REGULAR,NEWBURG MIDDLE SCHOOL,,4901 EXETER AVE,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/28 00:00:00,100,A,NEWBURG MIDDLE SCHOOL,,196
31452,1694673,REGULAR,NOE MIDDLE SCHOOL,,121 W LEE ST,,LOUISVILLE,KY,40208,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/16 00:00:00,99,A,NOE MIDDLE SCHOOL,,197
31452,1728233,REGULAR,NOE MIDDLE SCHOOL,,121 W LEE ST,,LOUISVILLE,KY,40208,SCHOOL CAFETERIA OR FOOD SERVICE,2023/01/11 00:00:00,99,A,NOE MIDDLE SCHOOL,,198
31455,1694262,REGULAR,NORTON ELEMENTARY SCHOOL,,8101 BROWNSBORO RD,,LOUISVILLE,KY,40241,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/15 00:00:00,100,A,NORTON ELEMENTARY SCHOOL,,199
31455,1733207,REGULAR,NORTON ELEMENTARY SCHOOL,,8101 BROWNSBORO RD,,LOUISVILLE,KY,40241,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/03 00:00:00,100,A,NORTON ELEMENTARY SCHOOL,,200
31586,1690750,REGULAR,RIVER'S EDGE,,6301 BASS RD,,PROSPECT,KY,40059,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/08/01 00:00:00,99,A,RIVER'S EDGE,,201
31586,1730183,REGULAR,RIVER'S EDGE,,6301 BASS RD,,PROSPECT,KY,40059,FOOD SERVICE (HOSPITAL / NURSING HOME,2023/01/20 00:00:00,97,A,RIVER'S EDGE,,202
31618,1686587,REGULAR,ROSE ANNA HUGHES HOME,,2120 BUECHEL BANK RD,,LOUISVILLE,KY,40218,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/07/15 00:00:00,98,A,ROSE ANNA HUGHES HOME,,203
31618,1728227,REGULAR,ROSE ANNA HUGHES HOME,,2120 BUECHEL BANK RD,,LOUISVILLE,KY,40218,FOOD SERVICE (HOSPITAL / NURSING HOME,2023/01/11 00:00:00,98,A,ROSE ANNA HUGHES HOME,,204
31794,1695922,REGULAR,FRAYSER ELEMENTARY SCHOOL,,1230 LARCHMONT AVE,,LOUISVILLE,KY,40215,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/22 00:00:00,100,A,FRAYSER ELEMENTARY SCHOOL,,205
31794,1728515,REGULAR,FRAYSER ELEMENTARY SCHOOL,,1230 LARCHMONT AVE,,LOUISVILLE,KY,40215,SCHOOL CAFETERIA OR FOOD SERVICE,2023/01/12 00:00:00,100,A,FRAYSER ELEMENTARY SCHOOL,,206
31797,1700706,REGULAR,VALLEY HIGH SCHOOL,,10200 DIXIE HWY,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/12 00:00:00,100,A,VALLEY HIGH SCHOOL,,207
31797,1738134,REGULAR,VALLEY HIGH SCHOOL,,10200 DIXIE HWY,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/27 00:00:00,100,A,VALLEY HIGH SCHOOL,,208
31798,1710726,REGULAR,SLAUGHTER ELEMENTARY SCHOOL,,3805 FERN VALLEY RD,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/19 00:00:00,100,A,SLAUGHTER ELEMENTARY SCHOOL,,209
31798,1752354,REGULAR,SLAUGHTER ELEMENTARY SCHOOL,,3805 FERN VALLEY RD,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2023/05/01 00:00:00,100,A,SLAUGHTER ELEMENTARY SCHOOL,,210
31799,1698950,REGULAR,SMYRNA ELEMENTARY SCHOOL,,6401 OUTER LOOP,,LOUISVILLE,KY,40228,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/02 00:00:00,100,A,SMYRNA ELEMENTARY SCHOOL,,211
31799,1737335,REGULAR,SMYRNA ELEMENTARY SCHOOL,,6401 OUTER LOOP,,LOUISVILLE,KY,40228,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/23 00:00:00,100,A,SMYRNA ELEMENTARY SCHOOL,,212
31802,1716232,REGULAR,WALDEN SCHOOL,,4238 WESTPORT RD,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2022/11/09 00:00:00,100,A,WALDEN SCHOOL,,213
31802,1753897,REGULAR,WALDEN SCHOOL,,4238 WESTPORT RD,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2023/05/08 00:00:00,100,A,WALDEN SCHOOL,,214
31803,1695006,REGULAR,STONESTREET ELEMENTARY,,10007 STONESTREET RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/17 00:00:00,100,A,STONESTREET ELEMENTARY,,215
31803,1734508,REGULAR,STONESTREET ELEMENTARY,,10007 STONESTREET RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/10 00:00:00,100,A,STONESTREET ELEMENTARY,,216
31804,1694330,REGULAR,STUART MIDDLE SCHOOL,,4601 VALLEY STATION RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/15 00:00:00,100,A,STUART MIDDLE SCHOOL,,217
31804,1733590,REGULAR,STUART MIDDLE SCHOOL,,4601 VALLEY STATION RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2023/02/06 00:00:00,100,A,STUART MIDDLE SCHOOL,,218
31805,1694339,REGULAR,BROWN SCHOOL CAFETERIA,,546 S 1ST ST,,LOUISVILLE,KY,40202,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/15 00:00:00,100,A,BROWN SCHOOL CAFETERIA,,219
31805,1729035,REGULAR,BROWN SCHOOL CAFETERIA,,546 S 1ST ST,,LOUISVILLE,KY,40202,SCHOOL CAFETERIA OR FOOD SERVICE,2023/01/17 00:00:00,99,A,BROWN SCHOOL CAFETERIA,,220
31806,1706857,REGULAR,ANCHORAGE PUBLIC SCHOOL,,11400 RIDGE RD,,LOUISVILLE,KY,40223,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/06 00:00:00,100,A,ANCHORAGE PUBLIC SCHOOL,,221
31806,1730471,REGULAR,ANCHORAGE PUBLIC SCHOOL,,11400 RIDGE RD,,LOUISVILLE,KY,40223,SCHOOL CAFETERIA OR FOOD SERVICE,2023/01/23 00:00:00,100,A,ANCHORAGE PUBLIC SCHOOL,,222
31807,1712962,REGULAR,ASCENSION OF OUR LORD SCHOOL,,4600 LYNNBROOK DR,,LOUISVILLE,KY,40220,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/28 00:00:00,98,A,ASCENSION OF OUR LORD SCHOOL,,223
31807,1748335,REGULAR,ASCENSION OF OUR LORD SCHOOL,,4600 LYNNBROOK DR,,LOUISVILLE,KY,40220,SCHOOL CAFETERIA OR FOOD SERVICE,2023/04/14 00:00:00,100,A,ASCENSION OF OUR LORD SCHOOL,,224
31809,1696478,REGULAR,ASSUMPTION CATHOLIC HIGH SCHOOL,,2170 TYLER LN,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/24 00:00:00,98,A,ASSUMPTION CATHOLIC HIGH SCHOOL,,225
31809,1740734,REGULAR,ASSUMPTION CATHOLIC HIGH SCHOOL,,2170 TYLER LN,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/10 00:00:00,99,A,ASSUMPTION CATHOLIC HIGH SCHOOL,,226
31810,1698490,REGULAR,ATHERTON HIGH SCHOOL,,3000 DUNDEE RD,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/01 00:00:00,100,A,ATHERTON HIGH SCHOOL,,227
31810,1742350,REGULAR,ATHERTON HIGH SCHOOL,,3000 DUNDEE RD,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2023/03/17 00:00:00,100,A,ATHERTON HIGH SCHOOL,,228
31812,1701093,FOLLOWUP,AUBURNDALE ELEMENTARY,,5749 NEW CUT RD,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/22 00:00:00,0,,AUBURNDALE ELEMENTARY,,229
31812,1709267,REGULAR,AUBURNDALE ELEMENTARY,,5749 NEW CUT RD,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/14 00:00:00,100,A,AUBURNDALE ELEMENTARY,,230
